time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
109,2,charger_10_1,,,-0.02,['Discharge During Idle']
109,3,charger_12_1,,,-0.02,['Discharge During Idle']
109,4,charger_15_1,,,-0.02,['Discharge During Idle']
110,1,charger_1_1,,,-0.02,['Discharge During Idle']
110,2,charger_10_1,,,-0.02,['Discharge During Idle']
110,3,charger_12_1,,,-0.02,['Discharge During Idle']
110,4,charger_15_1,,,-0.02,['Discharge During Idle']
111,1,charger_1_1,,,-0.02,['Discharge During Idle']
111,2,charger_10_1,,,-0.02,['Discharge During Idle']
111,3,charger_12_1,,,-0.02,['Discharge During Idle']
111,4,charger_15_1,,,-0.02,['Discharge During Idle']
112,1,charger_1_1,,,-0.0044,['Discharge During Idle']
112,2,charger_10_1,,,-0.0044,['Discharge During Idle']
112,3,charger_12_1,,,-0.0044,['Discharge During Idle']
112,4,charger_15_1,,,-0.0044,['Discharge During Idle']
113,1,charger_1_1,,,-0.0044,['Discharge During Idle']
113,2,charger_10_1,,,-0.0044,['Discharge During Idle']
113,3,charger_12_1,,,-0.0044,['Discharge During Idle']
113,4,charger_15_1,,,-0.0044,['Discharge During Idle']
114,1,charger_1_1,,,-0.0044,['Discharge During Idle']
114,2,charger_10_1,,,-0.0044,['Discharge During Idle']
114,3,charger_12_1,EV_4,9.172029240408119,-0.0044,['Charging Power Violation']
114,4,charger_15_1,,,-0.0044,['Discharge During Idle']
115,1,charger_1_1,,,-0.024,['Discharge During Idle']
115,2,charger_10_1,EV_3,50.06812512953441,-0.024,['Charging Power Violation']
115,3,charger_12_1,EV_4,10.562093251843304,-0.024,['Charging Power Violation']
115,4,charger_15_1,,,-0.024,['Discharge During Idle']
116,1,charger_1_1,,,-0.024,['Discharge During Idle']
116,2,charger_10_1,EV_3,55.705473080537736,-0.024,['Charging Power Violation']
116,3,charger_12_1,EV_4,10.313526432877639,-0.024,['Charging Power Violation']
116,4,charger_15_1,,,-0.024,['Discharge During Idle']
117,1,charger_1_1,,,-0.024,['Discharge During Idle']
117,2,charger_10_1,EV_3,55.18604598259991,-0.024,['Charging Power Violation']
117,3,charger_12_1,EV_4,10.066451014825766,-0.024,['Charging Power Violation']
117,4,charger_15_1,,,-0.024,['Discharge During Idle']
118,1,charger_1_1,,,-0.024,['Discharge During Idle']
118,2,charger_10_1,EV_3,54.6697354472497,-0.024,['Charging Power Violation']
118,3,charger_12_1,EV_4,9.820858049282204,-0.024,['Charging Power Violation']
118,4,charger_15_1,,,-0.024,['Discharge During Idle']
119,1,charger_1_1,,,0.034,['Charging with No EV Connected']
119,2,charger_10_1,EV_3,54.1565227751116,0.034,[]
119,3,charger_12_1,EV_4,9.576738641531906,0.034,[]
119,4,charger_15_1,,,0.034,['Charging with No EV Connected']
120,1,charger_1_1,,,0.034,['Charging with No EV Connected']
120,2,charger_10_1,EV_3,54.04934122186963,0.034,[]
120,3,charger_12_1,EV_4,9.73703579309142,0.034,[]
120,4,charger_15_1,,,0.034,['Charging with No EV Connected']
121,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
121,2,charger_10_1,EV_3,53.94280275794712,0.05532,[]
121,3,charger_12_1,EV_4,9.896371161741579,0.05532,[]
121,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
122,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
122,2,charger_10_1,EV_3,53.97345033887502,0.05532,[]
122,3,charger_12_1,EV_4,10.191297332246707,0.05532,[]
122,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
123,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
123,2,charger_10_1,EV_3,54.00391403431735,0.05532,[]
123,3,charger_12_1,EV_4,10.484453945728806,0.05532,[]
123,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
124,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
124,2,charger_10_1,EV_3,54.034194947587025,0.05532,[]
124,3,charger_12_1,EV_4,10.77585161953001,0.05532,[]
124,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
125,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
125,2,charger_10_1,EV_3,54.064294175377086,0.05532,[]
125,3,charger_12_1,EV_4,11.06550090728841,0.05532,[]
125,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
126,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
126,2,charger_10_1,EV_3,54.0942128078004,0.05532,[]
126,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
126,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
127,1,charger_1_1,,,-0.02,['Discharge During Idle']
127,2,charger_10_1,EV_3,54.12395192842918,-0.02,['Charging Power Violation']
127,3,charger_12_1,,,-0.02,['Discharge During Idle']
127,4,charger_15_1,,,-0.02,['Discharge During Idle']
128,1,charger_1_1,,,-0.02,['Discharge During Idle']
128,2,charger_10_1,,,-0.02,['Discharge During Idle']
128,3,charger_12_1,,,-0.02,['Discharge During Idle']
128,4,charger_15_1,,,-0.02,['Discharge During Idle']
129,1,charger_1_1,,,-0.02,['Discharge During Idle']
129,2,charger_10_1,,,-0.02,['Discharge During Idle']
129,3,charger_12_1,,,-0.02,['Discharge During Idle']
129,4,charger_15_1,,,-0.02,['Discharge During Idle']
130,1,charger_1_1,,,-0.02,['Discharge During Idle']
130,2,charger_10_1,,,-0.02,['Discharge During Idle']
130,3,charger_12_1,,,-0.02,['Discharge During Idle']
130,4,charger_15_1,,,-0.02,['Discharge During Idle']
131,1,charger_1_1,,,-0.02,['Discharge During Idle']
131,2,charger_10_1,,,-0.02,['Discharge During Idle']
131,3,charger_12_1,,,-0.02,['Discharge During Idle']
131,4,charger_15_1,,,-0.02,['Discharge During Idle']
132,1,charger_1_1,,,-0.02,['Discharge During Idle']
132,2,charger_10_1,,,-0.02,['Discharge During Idle']
132,3,charger_12_1,,,-0.02,['Discharge During Idle']
132,4,charger_15_1,,,-0.02,['Discharge During Idle']
133,1,charger_1_1,,,-0.02,['Discharge During Idle']
133,2,charger_10_1,,,-0.02,['Discharge During Idle']
133,3,charger_12_1,,,-0.02,['Discharge During Idle']
133,4,charger_15_1,,,-0.02,['Discharge During Idle']
134,1,charger_1_1,,,-0.02,['Discharge During Idle']
134,2,charger_10_1,,,-0.02,['Discharge During Idle']
134,3,charger_12_1,,,-0.02,['Discharge During Idle']
134,4,charger_15_1,,,-0.02,['Discharge During Idle']
135,1,charger_1_1,,,-0.02,['Discharge During Idle']
135,2,charger_10_1,,,-0.02,['Discharge During Idle']
135,3,charger_12_1,,,-0.02,['Discharge During Idle']
135,4,charger_15_1,,,-0.02,['Discharge During Idle']
136,1,charger_1_1,,,-0.0044,['Discharge During Idle']
136,2,charger_10_1,,,-0.0044,['Discharge During Idle']
136,3,charger_12_1,,,-0.0044,['Discharge During Idle']
136,4,charger_15_1,,,-0.0044,['Discharge During Idle']
137,1,charger_1_1,,,-0.0044,['Discharge During Idle']
137,2,charger_10_1,,,-0.0044,['Discharge During Idle']
137,3,charger_12_1,,,-0.0044,['Discharge During Idle']
137,4,charger_15_1,,,-0.0044,['Discharge During Idle']
138,1,charger_1_1,,,-0.0044,['Discharge During Idle']
138,2,charger_10_1,,,-0.0044,['Discharge During Idle']
138,3,charger_12_1,EV_4,14.189639621183106,-0.0044,['Charging Power Violation']
138,4,charger_15_1,,,-0.0044,['Discharge During Idle']
139,1,charger_1_1,,,-0.024,['Discharge During Idle']
139,2,charger_10_1,EV_3,32.9103462362494,-0.024,['Charging Power Violation']
139,3,charger_12_1,EV_4,12.982205780269542,-0.024,['Charging Power Violation']
139,4,charger_15_1,,,-0.024,['Discharge During Idle']
140,1,charger_1_1,,,-0.024,['Discharge During Idle']
140,2,charger_10_1,EV_3,35.8647934617105,-0.024,['Charging Power Violation']
140,3,charger_12_1,EV_4,12.719118286133318,-0.024,['Charging Power Violation']
140,4,charger_15_1,,,-0.024,['Discharge During Idle']
141,1,charger_1_1,,,-0.024,['Discharge During Idle']
141,2,charger_10_1,EV_3,35.46441044148563,-0.024,['Charging Power Violation']
141,3,charger_12_1,EV_4,12.457609316961912,-0.024,['Charging Power Violation']
141,4,charger_15_1,,,-0.024,['Discharge During Idle']
142,1,charger_1_1,,,-0.024,['Discharge During Idle']
142,2,charger_10_1,EV_3,35.066429719382114,-0.024,['Charging Power Violation']
142,3,charger_12_1,EV_4,12.197669401605534,-0.024,['Charging Power Violation']
142,4,charger_15_1,,,-0.024,['Discharge During Idle']
143,1,charger_1_1,,,0.034,['Charging with No EV Connected']
143,2,charger_10_1,EV_3,34.670836881611216,0.034,[]
143,3,charger_12_1,EV_4,11.939289125741295,0.034,[]
143,4,charger_15_1,,,0.034,['Charging with No EV Connected']
144,1,charger_1_1,,,0.034,['Charging with No EV Connected']
144,2,charger_10_1,EV_3,34.680569443730256,0.034,[]
144,3,charger_12_1,EV_4,12.085410974395554,0.034,[]
144,4,charger_15_1,,,0.034,['Charging with No EV Connected']
145,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
145,2,charger_10_1,EV_3,34.69024361047658,0.05532,[]
145,3,charger_12_1,EV_4,12.230656091957888,0.05532,[]
145,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
146,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
146,2,charger_10_1,EV_3,34.8364065462893,0.05532,[]
146,3,charger_12_1,EV_4,12.511576552881719,0.05532,[]
146,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
147,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
147,2,charger_10_1,EV_3,34.98169250448714,0.05532,[]
147,3,charger_12_1,EV_4,12.790811491040007,0.05532,[]
147,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
148,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
148,2,charger_10_1,EV_3,35.1261067469358,0.05532,[]
148,3,charger_12_1,EV_4,13.068371019569344,0.05532,[]
148,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
149,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
149,2,charger_10_1,EV_3,35.269654503929765,0.05532,[]
149,3,charger_12_1,EV_4,13.344265190927507,0.05532,[]
149,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
150,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
150,2,charger_10_1,EV_3,35.41234097438176,0.05532,[]
150,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
150,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
151,1,charger_1_1,,,-0.02,['Discharge During Idle']
151,2,charger_10_1,EV_3,35.55417132601105,-0.02,['Charging Power Violation']
151,3,charger_12_1,,,-0.02,['Discharge During Idle']
151,4,charger_15_1,,,-0.02,['Discharge During Idle']
152,1,charger_1_1,,,-0.02,['Discharge During Idle']
152,2,charger_10_1,EV_3,35.18651774850948,-0.02,['Charging Power Violation']
152,3,charger_12_1,,,-0.02,['Discharge During Idle']
152,4,charger_15_1,,,-0.02,['Discharge During Idle']
153,1,charger_1_1,,,-0.02,['Discharge During Idle']
153,2,charger_10_1,,,-0.02,['Discharge During Idle']
153,3,charger_12_1,,,-0.02,['Discharge During Idle']
153,4,charger_15_1,,,-0.02,['Discharge During Idle']
154,1,charger_1_1,,,-0.02,['Discharge During Idle']
154,2,charger_10_1,,,-0.02,['Discharge During Idle']
154,3,charger_12_1,,,-0.02,['Discharge During Idle']
154,4,charger_15_1,,,-0.02,['Discharge During Idle']
155,1,charger_1_1,,,-0.02,['Discharge During Idle']
155,2,charger_10_1,,,-0.02,['Discharge During Idle']
155,3,charger_12_1,,,-0.02,['Discharge During Idle']
155,4,charger_15_1,,,-0.02,['Discharge During Idle']
156,1,charger_1_1,,,-0.02,['Discharge During Idle']
156,2,charger_10_1,,,-0.02,['Discharge During Idle']
156,3,charger_12_1,,,-0.02,['Discharge During Idle']
156,4,charger_15_1,,,-0.02,['Discharge During Idle']
157,1,charger_1_1,,,-0.02,['Discharge During Idle']
157,2,charger_10_1,,,-0.02,['Discharge During Idle']
157,3,charger_12_1,,,-0.02,['Discharge During Idle']
157,4,charger_15_1,,,-0.02,['Discharge During Idle']
158,1,charger_1_1,,,-0.02,['Discharge During Idle']
158,2,charger_10_1,,,-0.02,['Discharge During Idle']
158,3,charger_12_1,,,-0.02,['Discharge During Idle']
158,4,charger_15_1,,,-0.02,['Discharge During Idle']
159,1,charger_1_1,,,-0.02,['Discharge During Idle']
159,2,charger_10_1,,,-0.02,['Discharge During Idle']
159,3,charger_12_1,,,-0.02,['Discharge During Idle']
159,4,charger_15_1,,,-0.02,['Discharge During Idle']
160,1,charger_1_1,,,-0.0044,['Discharge During Idle']
160,2,charger_10_1,,,-0.0044,['Discharge During Idle']
160,3,charger_12_1,,,-0.0044,['Discharge During Idle']
160,4,charger_15_1,,,-0.0044,['Discharge During Idle']
161,1,charger_1_1,,,-0.0044,['Discharge During Idle']
161,2,charger_10_1,,,-0.0044,['Discharge During Idle']
161,3,charger_12_1,,,-0.0044,['Discharge During Idle']
161,4,charger_15_1,,,-0.0044,['Discharge During Idle']
162,1,charger_1_1,,,-0.0044,['Discharge During Idle']
162,2,charger_10_1,,,-0.0044,['Discharge During Idle']
162,3,charger_12_1,EV_4,15.49000499872882,-0.0044,['Charging Power Violation']
162,4,charger_15_1,,,-0.0044,['Discharge During Idle']
163,1,charger_1_1,,,-0.024,['Discharge During Idle']
163,2,charger_10_1,EV_3,15.893608835971786,-0.024,['Charging Power Violation']
163,3,charger_12_1,EV_4,11.93169750197611,-0.024,['Charging Power Violation']
163,4,charger_15_1,,,-0.024,['Discharge During Idle']
164,1,charger_1_1,,,-0.024,['Discharge During Idle']
164,2,charger_10_1,EV_3,37.34411081039401,-0.024,['Charging Power Violation']
164,3,charger_12_1,EV_4,11.674913057509647,-0.024,['Charging Power Violation']
164,4,charger_15_1,,,-0.024,['Discharge During Idle']
165,1,charger_1_1,,,-0.024,['Discharge During Idle']
165,2,charger_10_1,EV_3,36.93485188607704,-0.024,['Charging Power Violation']
165,3,charger_12_1,EV_4,11.419669319709982,-0.024,['Charging Power Violation']
165,4,charger_15_1,,,-0.024,['Discharge During Idle']
166,1,charger_1_1,,,-0.024,['Discharge During Idle']
166,2,charger_10_1,EV_3,36.528048515305976,-0.024,['Charging Power Violation']
166,3,charger_12_1,EV_4,11.165957044337116,-0.024,['Charging Power Violation']
166,4,charger_15_1,,,-0.024,['Discharge During Idle']
167,1,charger_1_1,,,0.034,['Charging with No EV Connected']
167,2,charger_10_1,EV_3,36.12368596475954,0.034,[]
167,3,charger_12_1,EV_4,10.913767042616486,0.034,[]
167,4,charger_15_1,,,0.034,['Charging with No EV Connected']
168,1,charger_1_1,,,0.034,['Charging with No EV Connected']
168,2,charger_10_1,EV_3,36.12470143237969,0.034,[]
168,3,charger_12_1,EV_4,11.066042023769494,0.034,[]
168,4,charger_15_1,,,0.034,['Charging with No EV Connected']
169,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
169,2,charger_10_1,EV_3,36.12571080719412,0.05532,[]
169,3,charger_12_1,EV_4,11.217403355035584,0.05532,[]
169,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
170,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
170,2,charger_10_1,EV_3,36.26326093982653,0.05532,[]
170,3,charger_12_1,EV_4,11.50440333238095,0.05532,[]
170,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
171,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
171,2,charger_10_1,EV_3,36.399985771663154,0.05532,[]
171,3,charger_12_1,EV_4,11.789681309862242,0.05532,[]
171,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
172,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
172,2,charger_10_1,EV_3,36.53589025450876,0.05532,[]
172,3,charger_12_1,EV_4,12.073247619478648,0.05532,[]
172,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
173,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
173,2,charger_10_1,EV_3,36.670979310457284,0.05532,[]
173,3,charger_12_1,EV_4,12.355112531237355,0.05532,[]
173,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
174,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
174,2,charger_10_1,EV_3,36.80525783207012,0.05532,[]
174,3,charger_12_1,EV_4,12.635286253525509,0.05532,[]
174,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
175,1,charger_1_1,,,-0.02,['Discharge During Idle']
175,2,charger_10_1,EV_3,36.93873068255328,-0.02,['Charging Power Violation']
175,3,charger_12_1,EV_4,12.913778933479934,-0.02,['Charging Power Violation']
175,4,charger_15_1,,,-0.02,['Discharge During Idle']
176,1,charger_1_1,,,-0.02,['Discharge During Idle']
176,2,charger_10_1,EV_3,36.56276974891245,-0.02,['Charging Power Violation']
176,3,charger_12_1,EV_4,12.68196771033355,-0.02,['Charging Power Violation']
176,4,charger_15_1,,,-0.02,['Discharge During Idle']
177,1,charger_1_1,,,-0.02,['Discharge During Idle']
177,2,charger_10_1,EV_3,36.18906458087347,-0.02,['Charging Power Violation']
177,3,charger_12_1,EV_4,12.451547354526046,-0.02,['Charging Power Violation']
177,4,charger_15_1,,,-0.02,['Discharge During Idle']
178,1,charger_1_1,,,-0.02,['Discharge During Idle']
178,2,charger_10_1,EV_3,35.81760164384273,-0.02,['Charging Power Violation']
178,3,charger_12_1,EV_4,12.222509520853386,-0.02,['Charging Power Violation']
178,4,charger_15_1,,,-0.02,['Discharge During Idle']
179,1,charger_1_1,,,-0.02,['Discharge During Idle']
179,2,charger_10_1,EV_3,35.448367484434165,-0.02,['Charging Power Violation']
179,3,charger_12_1,EV_4,11.994845914182761,-0.02,['Charging Power Violation']
179,4,charger_15_1,,,-0.02,['Discharge During Idle']
180,1,charger_1_1,,,-0.02,['Discharge During Idle']
180,2,charger_10_1,EV_3,35.081348729982054,-0.02,['Charging Power Violation']
180,3,charger_12_1,EV_4,11.768548289152161,-0.02,['Charging Power Violation']
180,4,charger_15_1,,,-0.02,['Discharge During Idle']
181,1,charger_1_1,,,-0.02,['Discharge During Idle']
181,2,charger_10_1,EV_3,34.71653208805666,-0.02,['Charging Power Violation']
181,3,charger_12_1,,,-0.02,['Discharge During Idle']
181,4,charger_15_1,,,-0.02,['Discharge During Idle']
182,1,charger_1_1,,,-0.02,['Discharge During Idle']
182,2,charger_10_1,EV_3,34.35390434598282,-0.02,['Charging Power Violation']
182,3,charger_12_1,,,-0.02,['Discharge During Idle']
182,4,charger_15_1,,,-0.02,['Discharge During Idle']
183,1,charger_1_1,,,-0.02,['Discharge During Idle']
183,2,charger_10_1,EV_3,33.99345237036142,-0.02,['Charging Power Violation']
183,3,charger_12_1,,,-0.02,['Discharge During Idle']
183,4,charger_15_1,,,-0.02,['Discharge During Idle']
184,1,charger_1_1,,,-0.0044,['Discharge During Idle']
184,2,charger_10_1,EV_3,33.635163106593744,-0.0044,['Charging Power Violation']
184,3,charger_12_1,,,-0.0044,['Discharge During Idle']
184,4,charger_15_1,,,-0.0044,['Discharge During Idle']
185,1,charger_1_1,,,-0.0044,['Discharge During Idle']
185,2,charger_10_1,EV_3,33.39939984705417,-0.0044,['Charging Power Violation']
185,3,charger_12_1,EV_4,16.800653628084003,-0.0044,['Charging Power Violation']
185,4,charger_15_1,,,-0.0044,['Discharge During Idle']
186,1,charger_1_1,,,-0.0044,['Discharge During Idle']
186,2,charger_10_1,EV_3,33.16505116707184,-0.0044,['Charging Power Violation']
186,3,charger_12_1,EV_4,14.67152716716502,-0.0044,['Charging Power Violation']
186,4,charger_15_1,,,-0.0044,['Discharge During Idle']
187,1,charger_1_1,,,-0.024,['Discharge During Idle']
187,2,charger_10_1,EV_3,32.932108579169395,-0.024,['Charging Power Violation']
187,3,charger_12_1,EV_4,14.54954572326202,-0.024,['Charging Power Violation']
187,4,charger_15_1,,,-0.024,['Discharge During Idle']
188,1,charger_1_1,,,-0.024,['Discharge During Idle']
188,2,charger_10_1,EV_3,32.54932166823977,-0.024,['Charging Power Violation']
188,3,charger_12_1,EV_4,14.27705418946784,-0.024,['Charging Power Violation']
188,4,charger_15_1,,,-0.024,['Discharge During Idle']
189,1,charger_1_1,,,-0.024,['Discharge During Idle']
189,2,charger_10_1,EV_3,32.16883147877573,-0.024,['Charging Power Violation']
189,3,charger_12_1,EV_4,14.006197604876427,-0.024,['Charging Power Violation']
189,4,charger_15_1,,,-0.024,['Discharge During Idle']
190,1,charger_1_1,,,-0.024,['Discharge During Idle']
190,2,charger_10_1,EV_3,31.79062423044847,-0.024,['Charging Power Violation']
190,3,charger_12_1,EV_4,13.736966159792562,-0.024,['Charging Power Violation']
190,4,charger_15_1,,,-0.024,['Discharge During Idle']
191,1,charger_1_1,,,0.034,['Charging with No EV Connected']
191,2,charger_10_1,EV_3,31.414686225611174,0.034,[]
191,3,charger_12_1,EV_4,13.4693501033792,0.034,[]
191,4,charger_15_1,,,0.034,['Charging with No EV Connected']
192,1,charger_1_1,,,0.034,['Charging with No EV Connected']
